"","claim","entity","name","X","year","dyad","claimdy","dispnum3","mid1","window5","window10","window20","claim1","outstanding.claim.5","outstanding.claim.10","outstanding.claim.20","X.1","loser","gainer","month","gaintype","procedur","contgain","area","pop","portion","losetype","contlose","entry","exit","number","indep","conflict","version","agreement","nonviolent.agreement","arbadj2","arbadj0","rivnumb","rivalry","totdisp","rivtyp2","rivtypold","scale","rivals","conttype","cap1","cap2","caprat","polity1","polity2","joint.dem","DispNum3","DispNum41","StAbb1","ccode1","StDay1","StMon1","StYear1","EndDay1","EndMon1","EndYear1","SideA1","RevState1","RevType11","RevType21","Fatality1","FataPre1","HiAct1","HostLev1","Orig1","DispNum42","StAbb2","ccode2","SideA2","RevState2","RevType12","RevType22","Fatality2","FataPre2","HiAct2","HostLev2","Orig2","region","chal","tgt","begclaim","endclaim","resolved","endviol","icowsal","icowsalc","salchal","saltgt","saltan","salint","salintc","salintt","midsiss","midsfat","warsiss","existing.claim","new.claim.1","new.claim.5","new.claim.10","new.claim.20","cname","match","partial"
"134",342,355,"Greek Macedonia",25765,1919,350355,34210,NA,0,0,0,0,1,1,1,1,35237,355,350,11,1,3,1,6400,320000,0,1,1,0,0,493,0,1,4.01,1,0,0,0,923,350355,10,"RIVALRY","ENDURING",NA,1,1,0.0027839,0.0012727,2.18739687279013,NA,-3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,355,350,1914,1919,14,1,11,3,5,6,6,6,2,3,3,2,1,1,0,0,0,0,"Macedonia",0,1
"135",342,355,"Serbian Macedonia",24267,1913,345355,34204,1251,1,1,1,1,1,1,1,1,34642,355,345,8,1,3,1,27625,1000000,0,1,1,0,0,442,0,1,4.01,1,0,0,0,897,345355,8,"RIVALRY","ENDURING",1,1,1,0.0017764,0.015734,0.112901995678149,NA,NA,NA,1251,NA,"BUL",355,18,4,1913,29,8,1913,1,0,0,NA,6,NA,20,5,1,NA,"YUG",345,0,1,1,NA,6,NA,20,5,1,2,355,345,1913,1913,14,1,9,3,4,5,4,6,2,3,1,1,1,0,1,1,1,1,"Macedonia",0,1
"136",342,355,"Greek Macedonia",24270,1913,350355,34209,NA,0,0,0,0,1,1,1,1,35231,355,350,8,1,3,1,19110,1703000,0,1,1,0,0,445,0,1,4.01,1,0,0,0,923,350355,10,"RIVALRY","ENDURING",NA,1,1,0.0073417,0.015734,0.466613702809203,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,355,350,1913,1913,14,1,11,3,5,6,6,6,2,3,1,1,1,0,1,1,1,1,"Macedonia",0,1
"137",354,346,"Bosnia-Hercegovina & Novi Pazar",15543,1878,300640,35401,NA,0,0,0,0,0,0,0,0,30680,640,300,7,1,6,1,42520,862202,1,1,1,0,0,235,0,0,4.01,0,0,0,0,10791,300640,4,"RIVALRY","PROTO",NA,1,1,0.045859,0.0266848,1.71854389015469,NA,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,300,640,1876,1878,13,0,6,2,2,4,4,3,0,2,0,0,0,1,0,0,0,0,"Bosnia-Hercegovina & Novi Pazar",1,1
"138",354,339,"Bosnia-Hercegovina & Novi Pazar",15544,1878,300640,35401,NA,0,0,0,0,0,0,0,0,30679,640,300,7,1,3,1,35,2000,0,1,1,0,0,237,0,1,4.01,1,0,0,0,10791,300640,4,"RIVALRY","PROTO",NA,1,1,0.045859,0.0266848,1.71854389015469,NA,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,300,640,1876,1878,13,0,6,2,2,4,4,3,0,2,0,0,0,1,0,0,0,0,"Bosnia-Hercegovina & Novi Pazar",1,1
"139",354,3462,"Bosnia-Hercegovina & Novi Pazar",15542,1878,300640,35401,NA,0,0,0,0,0,0,0,0,30681,640,300,7,1,6,1,20280,349970,1,1,1,0,0,236,0,0,4.01,0,0,0,0,10791,300640,4,"RIVALRY","PROTO",NA,1,1,0.045859,0.0266848,1.71854389015469,NA,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,300,640,1876,1878,13,0,6,2,2,4,4,3,0,2,0,0,0,1,0,0,0,0,"Bosnia-Hercegovina & Novi Pazar",1,1
"140",358,360,"Southern Dobrudja",30984,1940,355360,35804,NA,0,0,0,0,0,0,0,0,35847,360,355,6,1,3,1,7421,NA,0,1,1,0,0,584,0,0,4.01,1,1,0,0,944,355360,1,"ISOLATED","ISOLATED",NA,0,1,0.0023735,0.0118268,0.200688267325058,-10,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,355,360,1938,1940,4,0,10,3,5,5,4,6,3,3,0,0,0,1,0,0,0,0,"Southern Dobrudja",1,1
"141",358,355,"Southern Dobrudja",24274,1913,355360,35801,NA,0,0,0,0,1,1,1,1,35820,355,360,5,1,3,1,6959,286000,0,1,1,0,0,450,0,1,4.01,1,0,0,0,943,355360,3,"RIVALRY","PROTO",NA,1,1,0.0053402,0.015734,0.339405109952968,-4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,360,355,1913,1913,13,1,9,3,4,5,4,6,2,3,1,1,1,0,1,1,1,1,"Southern Dobrudja",1,1
"142",364,3353,"Castellorizzo",24015,1912,325640,36405,NA,0,0,1,1,1,1,1,1,33856,640,325,5,0,1,0,2681,100198,0,1,0,0,0,439,0,1,4.01,0,0,0,0,863,325640,14,"RIVALRY","ENDURING",NA,1,4,0.0392625,0.0158286,2.48047837458777,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,325,640,1912,1915,11,0,6,2,2,4,4,3,0,2,2,1,1,0,1,1,1,1,"Samos",0,0
"143",364,620,"Castellorizzo",24014,1912,325640,36405,NA,0,0,1,1,1,1,1,1,33855,640,325,3,0,1,0,1051539,523176,1,1,0,0,0,440,0,1,4.01,0,0,0,0,863,325640,14,"RIVALRY","ENDURING",NA,1,4,0.0392625,0.0158286,2.48047837458777,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,325,640,1912,1915,11,0,6,2,2,4,4,3,0,2,2,1,1,0,1,1,1,1,"Samos",0,0
"144",368,351,"Cyprus",24117,1913,200350,36802,NA,0,0,0,0,1,1,1,1,5208,200,350,12,1,2,1,8715,342151,1,0,NA,0,0,447,0,0,4.01,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0073417,0.1127498,0.0651149713791067,10,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,350,200,1912,1920,14,0,5,2,3,2,2,4,2,1,0,0,0,1,0,0,0,0,"Cyprus",1,1
"145",368,352,"Northern Cyprus",39427,1974,352640,36807,NA,0,0,0,1,1,1,1,1,35685,352,640,8,1,1,1,3640,250000,0,1,1,0,0,789,0,1,4.01,0,0,0,0,938,352640,15,"RIVALRY","ENDURING",1,1,4,0.0086276,0.0001459,59.1336531871145,9,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,640,352,1963,1974,7,1,8,3,4,4,2,6,3,3,4,1,1,1,0,0,0,0,"Cyprus",0,1
"146",368,352,"Cyprus",15429,1878,200640,36801,NA,0,0,0,0,0,0,0,1,8506,640,200,12,0,3,0,9251,186084,1,1,1,0,0,233,0,0,4.01,1,1,0,0,459,200640,14,"RIVALRY","ENDURING",NA,1,0,0.2282531,0.0266848,8.5536747511692,3,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,200,640,1878,1878,4,0,4,1,1,3,2,3,0,2,0,0,0,0,0,0,0,1,"Cyprus",1,1
"147",368,666,"Cyprus",25879,1920,200640,36803,NA,0,1,1,1,1,1,1,1,8549,640,200,3,0,6,0,23310,757182,1,1,0,0,0,498,0,0,4.01,0,0,1,1,459,200640,14,"RIVALRY","ENDURING",NA,1,0,0.1276359,0.0052216,24.4438294775548,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,640,200,1919,1923,14,1,6,2,4,2,2,4,3,1,0,0,0,1,0,0,0,0,"Cyprus",1,1
"148",368,663,"Cyprus",25877,1920,200640,36803,NA,0,1,1,1,1,1,1,1,8548,640,200,3,0,6,0,89484,200000,1,1,0,0,0,499,0,0,4.01,0,0,1,1,459,200640,14,"RIVALRY","ENDURING",NA,1,0,0.1276359,0.0052216,24.4438294775548,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,640,200,1919,1923,14,1,6,2,4,2,2,4,3,1,0,0,0,1,0,0,0,0,"Cyprus",1,1
"149",368,645,"Cyprus",25878,1920,200640,36803,NA,0,1,1,1,1,1,1,1,8550,640,200,4,0,6,0,280031,2849282,1,1,1,0,0,500,0,0,4.01,0,0,1,1,459,200640,14,"RIVALRY","ENDURING",NA,1,0,0.1276359,0.0052216,24.4438294775548,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,640,200,1919,1923,14,1,6,2,4,2,2,4,3,1,0,0,0,1,0,0,0,0,"Cyprus",1,1
"150",370,3353,"Dodecanese Islands",32708,1947,325350,37005,NA,0,0,0,0,0,0,0,0,33302,325,350,2,1,3,1,2681,115343,0,1,0,0,0,617,0,1,4.01,1,0,0,0,NA,NA,NA,NA,NA,NA,0,4,0.0033106,0.0182076,0.181825171906237,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,350,325,1944,1947,14,0,7,2,4,3,4,4,2,1,0,0,0,1,0,0,0,0,"Dodecanese Islands",1,1
"151",372,349,"Ionian Islands",11938,1864,200350,37201,NA,0,0,0,0,0,0,0,0,5159,200,350,6,1,3,1,2608,234123,1,0,0,0,0,166,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0008349,0.2433951,0.00343022517708861,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,350,200,1862,1864,4,0,6,2,3,3,4,3,1,1,0,0,0,1,0,0,0,0,"Ionian Islands",1,1
"152",374,365,"Southern Bessarabia & Serpent's Island",10121,1856,365640,37401,NA,0,0,0,0,1,1,1,1,38314,365,640,3,1,3,1,12264,NA,0,1,1,0,0,125,0,1,4.01,1,0,0,0,998,365640,3,"RIVALRY","PROTO",NA,1,1,0.0312912,0.164031,0.190763940962379,-10,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,640,365,1856,1857,13,0,11,3,5,6,6,5,2,3,0,0,0,0,1,1,1,1,"Southern Bessarabia & Serpent's Island",1,1
"153",374,640,"Southern Bessarabia",15583,1878,365640,37402,NA,0,0,0,0,0,0,0,0,38336,640,365,3,1,3,1,25769,236600,0,1,1,0,0,246,0,1,4.01,1,0,0,0,999,365640,12,"RIVALRY","ENDURING",NA,1,1,0.1307014,0.0266848,4.8979718791222,-10,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,365,640,1870,1878,4,1,11,3,6,5,6,5,3,2,0,0,0,1,0,0,0,0,"Southern Bessarabia & Serpent's Island",0,1
"154",374,365,"Southern Bessarabia & Serpent's Island",10122,1856,365640,37401,NA,0,0,0,0,1,1,1,1,38313,365,640,3,1,3,1,18557,NA,0,1,1,0,0,126,0,1,4.01,1,0,0,0,998,365640,3,"RIVALRY","PROTO",NA,1,1,0.0312912,0.164031,0.190763940962379,-10,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,640,365,1856,1857,13,0,11,3,5,6,6,5,2,3,0,0,0,0,1,1,1,1,"Southern Bessarabia & Serpent's Island",1,1
"155",374,360,"Bessarabia",26023,1920,360365,37404,NA,0,0,0,1,1,1,1,1,36416,365,360,3,1,3,1,45632,2686600,0,1,1,0,0,511,0,1,4.01,1,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0081846,0.1032007,0.0793076015957256,-4,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,365,360,1918,1933,4,0,12,3,6,6,6,6,3,3,0,0,0,1,0,0,0,0,"Southern Bessarabia & Serpent's Island",0,1
"156",380,369,"Reni-Odessa Highway near Palanca",45385,1998,359369,38001,NA,0,1,1,1,1,1,1,1,36297,369,359,8,1,3,1,1,0,0,1,1,0,0,874,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0004826,0.0146,0.0330547945205479,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,369,359,1996,2001,NA,NA,7,2,3,4,2,6,2,3,0,0,0,1,0,0,0,0,"Reni-Odessa Highway near Palanca",1,1
"157",380,359,"Reni-Odessa Highway near Palanca",45386,1998,359369,38001,NA,0,1,1,1,1,1,1,1,36298,359,369,8,1,3,1,1,0,0,1,1,0,0,873,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0146,0.0004826,30.2527973477,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,369,359,1996,2001,NA,NA,7,2,3,4,2,6,2,3,0,0,0,1,0,0,0,0,"Reni-Odessa Highway near Palanca",1,1
"158",408,439,"Agacher Strip",42427,1986,432439,40801,3629,0,0,0,0,0,0,0,0,40210,439,432,12,1,3,1,1553,65000,0,1,1,0,0,833,0,1,4.01,1,0,0,0,1052,432439,3,"RIVALRY","PROTO",1,1,1,0.0004165,0.0004632,0.899179620034542,-7,-7,0,3629,NA,"MLI",432,23,6,1986,NA,7,1986,1,1,1,NA,NA,NA,17,4,1,NA,"BFO",439,0,1,1,NA,NA,NA,17,4,1,3,432,439,1960,1986,12,0,9,3,5,4,4,5,3,2,3,3,0,1,0,0,0,0,"Agacher Strip",1,1
"159",416,434,"San Joao de Ajuda",36120,1961,235434,41604,2744,0,0,0,0,0,0,0,0,20958,235,434,8,1,1,1,2,12,0,0,0,0,0,709,0,0,4.01,0,0,0,0,638,235434,1,"ISOLATED","ISOLATED",NA,0,0,0.0001202,0.0018871,0.0636956176143289,2,-9,0,2744,NA,"BEN",434,25,7,1961,1,8,1961,1,1,1,NA,0,0,14,4,1,NA,"POR",235,0,0,0,NA,0,0,0,1,1,3,434,235,1961,1961,8,0,3,1,2,1,0,3,2,1,1,0,0,0,0,0,0,0,"Ketenou",0,0
"160",426,452,"Danish Gold Coast",8466,1850,200390,42601,NA,0,0,0,0,0,0,0,0,5537,390,200,8,0,3,0,40,40000,0,0,0,0,0,109,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,5,0.3041713,0.0050505,60.2259776259776,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,200,390,1849,1850,4,0,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Danish Gold Coast",1,1
"161",438,472,"Western German Togo",25605,1919,200255,43801,NA,0,0,0,0,0,0,0,0,4821,255,200,5,0,6,0,80290,550000,1,0,0,0,0,475,0,0,4.01,0,0,0,0,410,200255,7,"RIVALRY","ENDURING",NA,1,5,0.1109749,0.0768506,1.44403426908833,8,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,200,255,1917,1919,14,1,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Western German Togo",1,1
"162",438,462,"Western German Togo",25604,1919,200255,43801,NA,0,0,0,0,0,0,0,0,4822,255,200,5,0,6,0,32634,188000,1,0,0,0,0,474,0,0,4.01,0,0,0,0,410,200255,7,"RIVALRY","ENDURING",NA,1,5,0.1109749,0.0768506,1.44403426908833,8,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,200,255,1917,1919,14,1,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Western German Togo",1,1
"163",520,625,"Aozou Strip",29401,1934,220325,52001,NA,0,0,1,1,1,1,1,1,17202,220,325,NA,0,3,0,1,NA,0,0,0,0,0,566,0,0,4.01,1,1,0,0,544,220325,7,"RIVALRY","PROTO",NA,1,1,0.0351188,0.0575316,0.610426270084614,-9,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,325,220,1929,1938,1,0,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Aozou Strip",1,1
"164",520,483,"Aozou Strip",39205,1973,483620,52002,NA,0,1,1,1,1,1,1,1,40786,483,620,6,1,1,1,78000,78000,0,1,1,0,0,784,0,0,4.01,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,0.0009781,0.0002871,3.40682688958551,-7,-9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,620,483,1972,1994,12,0,10,3,5,5,6,4,2,2,6,3,0,1,0,0,0,0,"Aozou Strip",1,1
"165",520,522,"Aozou Strip",29649,1935,220325,52001,NA,0,1,1,1,1,1,1,1,17203,220,325,1,0,3,0,800,NA,0,0,0,0,0,570,0,0,4.01,1,1,0,0,544,220325,7,"RIVALRY","PROTO",NA,1,1,0.0511954,0.0518318,0.987721823282232,-9,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,325,220,1929,1938,1,0,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Aozou Strip",1,1
"166",526,500,"Mufumbiro",23365,1910,200211,52601,NA,0,0,0,0,0,0,0,1,4020,200,211,5,0,3,0,1,NA,0,0,0,0,0,431,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,4,0.0148466,0.1163184,0.127637587862281,6,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,200,211,1909,1910,13,0,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Mufumbiro",1,1
"167",526,490,"Mufumbiro",23364,1910,200211,52601,NA,0,0,0,0,0,0,0,1,4021,211,200,6,0,3,0,38850,250000,0,0,0,0,0,429,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,4,0.1163184,0.0148466,7.83468268829227,8,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,200,211,1909,1910,13,0,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Mufumbiro",1,1
"168",544,501,"Jubaland",26856,1924,200325,54401,NA,0,0,0,0,1,1,1,1,5023,200,325,7,0,3,0,85470,12000,0,0,0,0,0,545,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0349371,0.107154,0.32604569124811,-4,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,325,200,1918,1925,4,0,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Jubaland",1,1
"169",548,530,"Boran Galla",21389,1902,200530,54801,NA,0,0,0,0,1,1,1,1,6962,530,200,5,0,3,0,292500,NA,0,1,1,0,0,396,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0.1612536,0.0065633,24.568982066948,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,530,200,1898,1907,4,0,5,2,3,2,2,4,2,1,0,0,0,1,0,0,0,0,"Boran Galla",1,1
"170",562,530,"Eastern Ogaden",29981,1936,325530,56201,NA,0,0,0,0,0,1,1,1,33683,530,325,5,0,1,0,906499,7000000,1,1,NA,0,0,571,0,1,4.01,0,0,0,0,857,325530,6,"RIVALRY","PROTO",NA,1,0,0.039338,0.0137471,2.86154898123968,-9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,530,325,1911,1936,7,1,7,2,4,3,4,4,2,1,4,1,1,1,0,0,0,0,"Eastern Ogaden",1,1
"171",564,616,"Jibuti",25672,1919,220325,56403,NA,0,0,0,0,0,0,1,1,17187,220,325,9,0,3,1,1,NA,0,0,0,0,0,488,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0.0449902,0.0613224,0.733666653620863,-1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,325,220,1917,1919,1,0,7,2,3,4,6,2,0,1,0,0,0,1,0,0,0,0,"Afambo",0,0
"172",602,540,"Duizi Valley Strip",27655,1927,211235,60201,NA,0,0,0,0,1,1,1,1,15228,235,211,7,0,3,0,3,NA,0,0,0,0,0,552,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0142058,0.0037751,3.76302614500278,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,211,235,1909,1927,4,0,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Duizi Valley Strip",1,1
"173",602,490,"Duizi Valley Strip",27654,1927,211235,60201,NA,0,0,0,0,1,1,1,1,15227,211,235,7,0,3,0,3500,NA,0,0,0,0,0,553,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0037751,0.0142058,0.265743569527939,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,211,235,1909,1927,4,0,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Duizi Valley Strip",1,1
"174",608,541,"Kionga Triangle & Southern German East Africa",25690,1919,235255,60802,NA,0,0,0,0,0,0,0,0,20720,255,235,9,0,3,0,1040,NA,0,0,0,0,0,483,0,1,4.01,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0023447,0.0768506,0.0305098463772566,7,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,235,255,1916,1919,14,1,6,2,3,3,4,2,1,1,1,1,1,1,0,0,0,0,"Kionga Triangle",0,1
"175",620,541,"Delagoa Bay",14664,1875,200235,62001,NA,0,0,0,1,1,1,1,1,4577,200,235,7,0,3,0,650,NA,0,0,0,0,0,223,0,0,4.01,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0.0056809,0.2355151,0.0241211709992268,-7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,200,235,1823,1882,12,0,5,2,2,3,4,2,0,1,0,0,0,1,0,0,0,0,"Delagoa Bay",1,1
"176",636,460,"Rooibank & Ururas Areas",20632,1899,200255,63601,NA,0,0,0,0,1,1,1,1,4801,255,200,11,0,3,0,1,NA,0,0,0,0,0,381,0,0,4.01,1,1,0,0,410,200255,7,"RIVALRY","ENDURING",NA,1,5,0.1686449,0.1267223,1.33082259397123,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,255,200,1885,1911,12,0,3,1,1,2,2,2,0,1,0,0,0,1,0,0,0,0,"Rooibank & Ururas Areas",1,1
"177",636,452,"Rooibank & Ururas Areas",20633,1899,200255,63601,NA,0,0,0,0,1,1,1,1,4800,200,255,11,0,3,0,1,NA,0,0,0,0,0,387,0,0,4.01,1,1,0,0,410,200255,7,"RIVALRY","ENDURING",NA,1,5,0.1267223,0.1686449,0.751414955329216,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,255,200,1885,1911,12,0,3,1,1,2,2,2,0,1,0,0,0,1,0,0,0,0,"Rooibank & Ururas Areas",1,1
